instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
20,6,6,1,0.306,2.229,9.803,3.0,2.140052389387121e7,2.140041024459426e7,2.1399146097376898e7,6,20,0.3,1,2.0826071494895935e7,1.9447825248397827e7,2.10183605096035e7
21,4,2,1,0.301,2.37,10.501,18.0,8.532568949786877e6,8.532568949786877e6,8.532568949786875e6,6,20,0.3,1,8.532568949789047e6,8.532568949789047e6,8.532568949789047e6
22,8,3,1,0.289,1.971,9.184,1.0,1.0106798284812491e7,1.0106798284812491e7,1.0106798284812493e7,6,20,0.3,1,9.784329681686401e6,9.784329681686401e6,9.784329681686401e6
23,6,6,1,0.292,2.164,9.868,3.0,5.159528039088594e6,5.159528039088594e6,5.159528039088594e6,6,20,0.3,1,5.1595280390815735e6,5.1595280390815735e6,5.1595280390815735e6
24,8,5,1,0.312,2.08,9.404,2.0,1.5687173304656576e7,1.5687173304656576e7,1.5687173304656578e7,6,20,0.3,1,1.5687173304649353e7,1.5687173304649353e7,1.5687173304649353e7
25,5,5,1,0.356,2.233,10.544,4.0,6.607029885460507e6,6.607029885460507e6,6.607029885460507e6,6,20,0.3,1,6.607029885461807e6,6.607029885461807e6,6.607029885461807e6
26,2,1,1,0.238,2.033,9.565,0.0,5784.427913595511,5784.427913595511,5784.427913595511,6,20,0.3,1,5784.427911758423,5784.427911758423,5784.427911758423
27,5,4,1,0.34,2.6,12.208,6.0,685966.9989537945,685966.9989537945,685966.9989537945,6,20,0.3,1,685966.9989566803,685966.9989566803,685966.9989566803
28,3,3,1,0.265,2.16,9.775,1.0,2.1309662209026497e6,2.1309662209026497e6,2.1309662209026497e6,6,20,0.3,1,2.130966220911026e6,2.130966220911026e6,2.130966220911026e6
29,3,5,1,0.286,2.193,10.128,2.0,6.144028257791929e6,6.144028257791929e6,6.144028257791931e6,6,20,0.3,1,6.144028257797241e6,6.144028257797241e6,6.144028257797241e6
3,5,3,1,0.353,2.708,12.276,10.0,1.6553204868300872e7,1.6553204868300872e7,1.6550482717593173e7,6,20,0.3,1,1.6550482717597961e7,1.5945051927015305e7,1.5945051927015305e7
30,4,4,1,0.25,1.966,8.964,2.0,1.1496426078605734e7,1.1494618177966878e7,1.1494471558983834e7,6,20,0.3,1,1.1494471558986664e7,1.137017236579132e7,1.1494618177968979e7
31,5,5,1,0.323,2.418,10.786,2.0,1.4921770662703667e7,1.4921770662703667e7,1.4921770662703663e7,6,20,0.3,1,1.492177066270256e7,1.492177066270256e7,1.492177066270256e7
32,5,4,1,0.324,2.283,10.968,4.0,7.5049716133389715e6,7.5049716133389715e6,7.504971613338971e6,6,20,0.3,1,7.504971613348007e6,7.504971613348007e6,7.504971613348007e6
33,11,9,1,0.448,2.366,10.209,0.4285714285714306,3.289357076851925e7,3.289357076851925e7,3.2891569590480093e7,6,20,0.3,1,3.145526006952095e7,3.1291671678728104e7,3.1291671678728104e7
34,9,9,1,0.407,3.099,12.304,2.0,3.0134353824982636e7,3.0133770906572405e7,3.0130993061391655e7,6,20,0.3,1,2.6994469410562515e7,2.6594400501674652e7,2.790638454583931e7
35,4,4,1,0.248,1.97,9.028,4.0,3.4798027635820163e6,3.4798027635820163e6,3.479802763582017e6,6,20,0.3,1,3.4798027635822296e6,3.4798027635822296e6,3.4798027635822296e6
36,8,6,1,0.338,2.246,10.04,2.0,3.39666355651517e7,3.39666355651517e7,3.396359358663091e7,6,20,0.3,1,2.9084268582078934e7,3.1624559562965393e7,3.1624559562965393e7
37,4,6,1,0.351,2.643,11.052,2.0,552694.6266321337,552694.6266321337,552694.6266321337,6,20,0.3,1,552694.6266288757,552694.6266288757,552694.6266288757
38,6,6,1,0.269,2.022,9.543,2.0,8.564204548816051e6,8.564204548816051e6,8.564204548816053e6,6,20,0.3,1,8.564204548807144e6,8.564204548807144e6,8.564204548807144e6
39,10,8,1,0.347,2.112,9.509,3.0,3.2138920031652704e7,3.2138920031652704e7,3.213556520941154e7,6,20,0.3,1,2.888756520941162e7,2.691892003165245e7,2.691892003165245e7
4,9,8,1,0.432,2.403,10.599,1.0,2.18939686850078e7,2.18939686850078e7,2.1893968685007796e7,6,20,0.3,1,2.0886186466474533e7,2.0886186466474533e7,2.0886186466474533e7
40,4,4,1,0.336,2.716,12.169,4.0,8.466385296769343e6,8.466385296769343e6,8.466385296769343e6,6,20,0.3,1,8.466385296775818e6,8.466385296775818e6,8.466385296775818e6
41,8,7,1,0.35,2.341,10.344,2.0,4.2023439140924156e7,4.2023439140924156e7,4.201897051825039e7,6,20,0.3,1,3.669919209720421e7,3.7123643226802826e7,3.7123643226802826e7
42,4,7,1,0.269,2.211,10.08,1.0000000002000036,7.418789393295054e6,7.418789393295054e6,7.418789393295054e6,6,20,0.3,1,7.418789393299103e6,7.418789393299103e6,7.418789393299103e6
43,10,8,1,0.309,2.01,9.123,1.0,2.6877416261703193e7,2.6877416261703193e7,2.68774162617032e7,6,20,0.3,1,2.0952022155511856e7,2.0952022155511856e7,2.0952022155511856e7
44,6,3,1,0.276,1.958,9.289,10.0,1.6620555563775811e7,1.6620555563775811e7,1.6620555563775811e7,6,20,0.3,1,1.6620555563779831e7,1.6620555563779831e7,1.6620555563779831e7
45,7,7,1,0.323,2.283,10.371,1.0,2.3625517400079414e7,2.3625517400079414e7,2.3625517400079418e7,6,20,0.3,1,1.9257718812692642e7,1.9257718812692642e7,1.9257718812692642e7
46,2,1,1,0.241,2.045,9.636,0.0,4117.886808534491,4117.886808534491,4117.886808534491,6,20,0.3,1,4117.886812210083,4117.886812210083,4117.886812210083
47,4,5,1,0.31,2.314,10.665,1.0,1.0206244333071047e7,1.0206244333071047e7,1.020624433307105e7,6,20,0.3,1,1.0206244333065033e7,1.0206244333065033e7,1.0206244333065033e7
48,8,9,1,0.295,2.006,9.091,2.0,1.9366407577191837e7,1.9366407577191837e7,1.9366407577191833e7,6,20,0.3,1,1.936640757719612e7,1.936640757719612e7,1.936640757719612e7
49,8,6,1,0.322,2.03,9.31,3.000000000400007,1.7991311292421885e7,1.7991311292421885e7,1.799131129242188e7,6,20,0.3,1,1.799131129242325e7,1.799131129242325e7,1.799131129242325e7
5,8,8,1,0.384,2.363,10.545,2.0,1.9956344063858032e7,1.9956344063858032e7,1.9956344063858036e7,6,20,0.3,1,1.7399595493896484e7,1.7399595493896484e7,1.7399595493896484e7
50,10,8,1,0.34,2.08,9.325,1.0,3.397595886105536e7,3.397595886105536e7,3.397460280755744e7,6,20,0.3,1,2.8860941105810165e7,3.169742252456665e7,3.169742252456665e7
6,3,6,1,0.273,2.373,10.055,3.0,6.705086686206354e6,6.705086686206354e6,6.705086686206355e6,6,20,0.3,1,6.705086686199188e6,6.705086686199188e6,6.705086686199188e6
7,6,4,1,0.272,1.983,9.147,3.000000000400007,1.2974658412684292e7,1.2974658412684292e7,1.2974658412684295e7,6,20,0.3,1,1.2974658412687302e7,1.2974658412687302e7,1.2974658412687302e7
8,6,5,1,0.295,1.933,9.012,1.0000000002000036,4.978236638401981e6,4.978236638401981e6,4.978236638401981e6,6,20,0.3,1,4.978236638408661e6,4.978236638408661e6,4.978236638408661e6
9,6,6,1,0.296,2.3,9.931,2.0,1.5527467148691505e7,1.5527467148691505e7,1.5527467148691501e7,6,20,0.3,1,1.4099196778629303e7,1.4099196778629303e7,1.4099196778629303e7
10,8,6,1,0.316,2.404,10.773,6.5,2.0688440469241813e7,2.0688440469241813e7,2.068844046924181e7,8,10,0.1,1,5.725177121957229e6,5.725177121957229e6,5.725177121957229e6
11,7,6,1,0.256,1.934,8.925,5.0,1.2985829265417302e7,1.2985829265417302e7,1.2985829265417302e7,8,10,0.1,1,3.8194629188199285e6,3.8194629188199285e6,3.8194629188199285e6
12,9,8,1,0.282,2.095,9.355,2.0,1.6224173742359662e7,1.6224173742359662e7,1.6224173742359664e7,8,10,0.1,1,5.559419080386704e6,5.559419080386704e6,5.559419080386704e6
13,9,8,1,0.396,2.921,12.539,2.0,1.5532049366591921e7,1.5532049366591921e7,1.5532049366591921e7,8,10,0.1,1,5.537665143441221e6,5.537665143441221e6,5.537665143441221e6
14,10,9,1,0.268,1.972,8.869,2.0,2.2578915195479296e7,2.2578915195479296e7,2.2578915195479296e7,8,10,0.1,1,6.520576489374833e6,6.520576489374833e6,6.520576489374833e6
15,11,10,1,0.293,2.234,9.894,0.5,2.0467593944001533e7,2.0467593944001533e7,2.0467593944001537e7,8,10,0.1,1,5.753200990167116e6,5.753200990167116e6,5.753200990167116e6
16,10,9,1,0.28,2.063,9.298,0.3333333333333357,2.167299719841891e7,2.167299719841891e7,2.1672997198418923e7,8,10,0.1,1,5.502624289919196e6,5.502624289919196e6,5.502624289919196e6
17,11,9,1,0.278,1.982,8.837,4.5,2.229767353061949e7,2.229767353061949e7,2.2297673530619495e7,8,10,0.1,1,6.831167784325199e6,6.831167784325199e6,6.831167784325199e6
18,11,10,1,0.301,2.25,9.856,0.5,2.792332173421645e7,2.792332173421645e7,2.792332173421645e7,8,10,0.1,1,7.047634440146079e6,7.047634440146079e6,7.047634440146079e6
19,11,10,1,0.285,2.138,9.254,2.499999999999999,1.8849629624028556e7,1.8849629624028556e7,1.8849629624028556e7,8,10,0.1,1,4.42784110803651e6,4.42784110803651e6,4.42784110803651e6
1,11,10,1,0.293,2.084,9.459,3.0,1.581782760715914e7,1.581782760715914e7,1.5817827607159141e7,8,10,0.1,1,3.9249726093120575e6,3.9249726093120575e6,3.9249726093120575e6
20,11,10,1,0.337,2.462,10.818,1.25,2.3929014253614586e7,2.3929014253614586e7,2.392901425361459e7,8,10,0.1,1,7.444940970587479e6,7.444940970587479e6,7.444940970587479e6
21,11,10,1,0.333,2.444,10.163,1.0,1.7138952937869757e7,1.7138952937869757e7,1.7138952937869757e7,8,10,0.1,1,4.695798997310638e6,4.695798997310638e6,4.695798997310638e6
22,10,7,1,0.328,2.455,10.565,2.0,1.17451993328485e7,1.17451993328485e7,1.1745199332848502e7,8,10,0.1,1,4.11699449817276e6,4.11699449817276e6,4.11699449817276e6
23,10,9,1,0.273,1.995,8.97,3.3333333333333584,2.4706029087581612e7,2.4706029087581612e7,2.4706029087581616e7,8,10,0.1,1,6.367641808433756e6,6.367641808433756e6,6.367641808433756e6
24,8,6,1,0.253,1.95,8.913,5.0,1.2857650181343544e7,1.2857650181343544e7,1.2857650181343546e7,8,10,0.1,1,4.8078054623486735e6,4.8078054623486735e6,4.8078054623486735e6
25,8,6,1,0.261,2.032,9.257,4.0,7.053643856778625e6,7.053643856778625e6,7.053643856778625e6,8,10,0.1,1,3.283860308615677e6,3.283860308615677e6,3.283860308615677e6
26,10,9,1,0.372,2.787,12.005,1.8000000000000007,2.1633180981246118e7,2.1633180981246118e7,2.163318098124612e7,8,10,0.1,1,5.737037895579081e6,5.737037895579081e6,5.737037895579081e6
27,9,8,1,0.259,1.992,8.811,3.3333333333333335,2.3131074026174344e7,2.3131074026174344e7,2.3131074026174344e7,8,10,0.1,1,6.647000743157128e6,6.647000743157128e6,6.647000743157128e6
28,8,5,1,0.278,2.14,9.852,13.0,1.1692232964863595e7,1.1692232964863595e7,1.16922329648636e7,8,10,0.1,1,3.8203701611824036e6,3.8203701611824036e6,3.8203701611824036e6
29,9,8,1,0.315,2.39,10.382,1.0,1.6291950400882013e7,1.6291950400882013e7,1.6291950400882017e7,8,10,0.1,1,4.89992490055717e6,4.89992490055717e6,4.89992490055717e6
2,10,9,1,0.297,2.168,9.512,1.5,1.7904040800750125e7,1.7904040800750125e7,1.7904040800750125e7,8,10,0.1,1,6.371235417843506e6,6.371235417843506e6,6.371235417843506e6
30,11,10,1,0.316,2.254,9.875,2.0,2.8962286739336967e7,2.8962286739336967e7,2.8962286739336967e7,8,10,0.1,1,7.670683488293784e6,7.670683488293784e6,7.670683488293784e6
31,10,9,1,0.306,2.22,9.924,3.333333333333332,2.0150746331443366e7,2.0150746331443366e7,2.015074633144337e7,8,10,0.1,1,5.933551530780684e6,5.933551530780684e6,5.933551530780684e6
32,11,10,1,0.297,2.103,9.384,4.333333333333332,2.537726490925411e7,2.537726490925411e7,2.5377264909254104e7,8,10,0.1,1,6.116783503016975e6,6.116783503016975e6,6.116783503016975e6
33,10,9,1,0.285,2.046,8.868,3.0,1.982014989500444e7,1.982014989500444e7,1.982014989500444e7,8,10,0.1,1,5.609877272703115e6,5.609877272703115e6,5.609877272703115e6
34,10,9,1,0.373,2.681,11.98,0.25,2.0053990393633433e7,2.0053990393633433e7,2.0053990393633436e7,8,10,0.1,1,6.791025038932401e6,6.791025038932401e6,6.791025038932401e6
35,11,10,1,0.296,2.138,9.055,3.0,3.1174538486972056e7,3.1174538486972056e7,3.1174538486972056e7,8,10,0.1,1,8.429453303578006e6,8.429453303578006e6,8.429453303578006e6
36,11,10,1,0.383,2.739,12.407,1.0,2.3420442520834185e7,2.3420442520834185e7,2.342044252083419e7,8,10,0.1,1,5.765136661121446e6,5.765136661121446e6,5.765136661121446e6
37,10,9,1,0.274,1.963,8.854,4.0,1.929400893631032e7,1.929400893631032e7,1.929400893631032e7,8,10,0.1,1,5.613011275323657e6,5.613011275323657e6,5.613011275323657e6
38,10,9,1,0.282,2.033,8.935,1.7500000000000036,2.02859901099671e7,2.02859901099671e7,2.02859901099671e7,8,10,0.1,1,5.937582532818337e6,5.937582532818337e6,5.937582532818337e6
39,11,10,1,0.289,1.993,8.925,0.75,2.6414382787855174e7,2.6414382787855174e7,2.6414382787855178e7,8,10,0.1,1,7.171683263102846e6,7.171683263102846e6,7.171683263102846e6
3,11,10,1,0.289,2.111,9.098,2.0,2.7913118833928503e7,2.7913118833928503e7,2.7913118833928503e7,8,10,0.1,1,7.292768109465383e6,7.292768109465383e6,7.292768109465383e6
40,7,6,1,0.259,1.976,8.962,3.333333333333332,1.4767964555273496e7,1.4767964555273496e7,1.4767964555273496e7,8,10,0.1,1,6.143762969034764e6,6.143762969034764e6,6.143762969034764e6
41,8,7,1,0.269,2.036,9.173,5.999999999999998,1.843415752589556e7,1.843415752589556e7,1.8434157525895562e7,8,10,0.1,1,6.303445428083705e6,6.303445428083705e6,6.303445428083705e6
42,10,9,1,0.28,2.056,9.155,2.0,1.6931257703798424e7,1.6931257703798424e7,1.693125770379842e7,8,10,0.1,1,5.60895877645491e6,5.60895877645491e6,5.60895877645491e6
43,10,8,1,0.293,2.169,9.684,2.75,1.9482079689998314e7,1.9482079689998314e7,1.9482079689998318e7,8,10,0.1,1,7.320205492330547e6,7.320205492330547e6,7.320205492330547e6
44,10,9,1,0.304,2.184,9.559,2.25,1.7949809984638494e7,1.7949809984638494e7,1.7949809984638497e7,8,10,0.1,1,5.432381334953809e6,5.432381334953809e6,5.432381334953809e6
45,8,6,1,0.253,1.956,8.798,4.0,1.353039604551135e7,1.353039604551135e7,1.353039604551135e7,8,10,0.1,1,6.490396045511246e6,6.490396045511246e6,6.490396045511246e6
46,11,10,1,0.324,2.336,9.798,0.3333333333333357,1.8199495972921986e7,1.8199495972921986e7,1.819949597292199e7,8,10,0.1,1,6.212019174193123e6,6.212019174193123e6,6.212019174193123e6
47,6,5,1,0.255,2.059,9.246,5.5,8.795972175583523e6,8.795972175583523e6,8.795972175583525e6,8,10,0.1,1,4.206854613350019e6,4.206854613350019e6,4.206854613350019e6
48,9,8,1,0.268,1.975,8.682,3.1999999999999993,1.5400910068100981e7,1.5400910068100981e7,1.5400910068100987e7,8,10,0.1,1,7.328077541652055e6,7.328077541652055e6,7.328077541652055e6
49,10,9,1,0.33,2.367,10.338,4.0,1.3980626695256911e7,1.3980626695256911e7,1.3980626695256915e7,8,10,0.1,1,3.7541689996528625e6,3.7541689996528625e6,3.7541689996528625e6
4,10,9,1,0.275,1.995,8.838,1.0,1.925755682079942e7,1.925755682079942e7,1.9257556820799425e7,8,10,0.1,1,6.230538742976794e6,6.230538742976794e6,6.230538742976794e6
50,8,7,1,0.271,2.082,9.256,1.2500000000000018,1.9070619826312855e7,1.9070619826312855e7,1.9070619826312855e7,8,10,0.1,1,6.911733158525423e6,6.911733158525423e6,6.911733158525423e6
5,9,8,1,0.305,2.221,9.899,2.0,1.4707715917420337e7,1.4707715917420337e7,1.4707715917420339e7,8,10,0.1,1,5.019443367582574e6,5.019443367582574e6,5.019443367582574e6
6,8,7,1,0.273,2.085,9.196,2.1999999999999993,1.6295261955884004e7,1.6295261955884004e7,1.6295261955884006e7,8,10,0.1,1,6.181167829365153e6,6.181167829365153e6,6.181167829365153e6
7,11,10,1,0.378,2.859,12.301,1.75,2.042975882008181e7,2.042975882008181e7,2.0429758820081808e7,8,10,0.1,1,5.505313771775294e6,5.505313771775294e6,5.505313771775294e6
8,8,7,1,0.356,2.764,12.298,2.333333333333334,1.1177543172627617e7,1.1177543172627617e7,1.1177543172627619e7,8,10,0.1,1,3.3025668552029096e6,3.3025668552029096e6,3.3025668552029096e6
9,10,9,1,0.271,2.003,8.976,2.5,1.6038561256344954e7,1.6038561256344954e7,1.6038561256344955e7,8,10,0.1,1,4.897470241548538e6,4.897470241548538e6,4.897470241548538e6
10,5,5,1,0.274,2.255,10.101,4.285714285714285,1.2712600716299482e7,1.2712600716299482e7,1.2712600716299482e7,8,10,0.3,1,1.0686124575008392e7,1.0686124575008392e7,1.0686124575008392e7
11,7,7,1,0.266,2.145,9.945,1.0,1.908380334851302e7,1.908380334851302e7,1.9083803348513022e7,8,10,0.3,1,1.4561189695988573e7,1.4561189695988573e7,1.4561189695988573e7
12,8,6,1,0.281,2.143,9.575,3.000000000400007,2.8035736071745865e7,2.8035736071745865e7,2.8035736071745865e7,8,10,0.3,1,2.4805991499801375e7,2.4805991499801375e7,2.4805991499801375e7
13,6,4,1,0.271,2.169,9.824,1.0,7.67692051015732e6,7.67692051015732e6,7.67692051015732e6,8,10,0.3,1,7.67692051016026e6,7.67692051016026e6,7.67692051016026e6
14,7,4,1,0.258,1.99,8.931,6.0,1.2767793633666053e7,1.2767793633666053e7,1.2767793633666055e7,8,10,0.3,1,1.1326609398391724e7,1.1326609398391724e7,1.1326609398391724e7
15,8,8,1,0.27,2.095,9.371,1.4285714285714235,3.765162740791196e7,3.765162740791196e7,3.765162740791196e7,8,10,0.3,1,2.550176514272499e7,2.550176514272499e7,2.550176514272499e7
16,7,6,1,0.255,2.007,8.98,7.0,2.1123909535958488e7,2.1123909535958488e7,2.1123909535958488e7,8,10,0.3,1,1.2166683570293427e7,1.2166683570293427e7,1.2166683570293427e7
17,6,4,1,0.292,2.154,9.845,7.0,2.540977315074318e7,2.540977315074318e7,2.540977315074318e7,8,10,0.3,1,2.099570219526404e7,2.099570219526404e7,2.099570219526404e7
18,2,1,1,0.247,2.067,9.26,0.0,1254.925843577975,1254.925843577975,1254.9258435779752,8,10,0.3,1,1254.925845976919,1254.925845976919,1254.925845976919
19,4,3,1,0.27,2.17,9.971,23.0,1.6713230995741423e7,1.6713230995741423e7,1.6713230995741425e7,8,10,0.3,1,1.3653394398794174e7,1.3653394398794174e7,1.3653394398794174e7
1,9,9,1,0.264,1.99,8.689,1.0,2.8137249591677334e7,2.8137249591677334e7,2.8137249591677334e7,8,10,0.3,1,1.8659679449365616e7,1.8659679449365616e7,1.8659679449365616e7
20,7,6,1,0.287,2.284,10.074,1.0,2.091968868427465e7,2.091968868427465e7,2.091968868427465e7,8,10,0.3,1,1.7734172635026824e7,1.7734172635026824e7,1.7734172635026824e7
21,5,4,1,0.269,2.181,9.805,4.0,1.2752794483976115e7,1.2752794483976115e7,1.2752794483976116e7,8,10,0.3,1,1.2752794483971255e7,1.2752794483971255e7,1.2752794483971255e7
22,9,7,1,0.312,2.415,10.464,1.0,2.1023041810518157e7,2.1023041810518157e7,2.102304181051816e7,8,10,0.3,1,1.883583811629784e7,1.883583811629784e7,1.883583811629784e7
23,7,5,1,0.317,2.533,10.903,7.0,1.8951082851615556e7,1.8951082851615556e7,1.895108285161556e7,8,10,0.3,1,1.5690398109142303e7,1.5690398109142303e7,1.5690398109142303e7
24,5,3,1,0.312,2.534,11.58,11.0,7.7679468697553435e6,7.7679468697553435e6,7.767946869755344e6,8,10,0.3,1,7.767946870536812e6,7.767946870536812e6,7.767946870536812e6
25,6,4,1,0.302,2.286,10.263,2.0,2.813610508629837e6,2.813610508629837e6,2.813610508629837e6,8,10,0.3,1,2.8136105086298436e6,2.8136105086298436e6,2.8136105086298436e6
26,8,8,1,0.338,2.64,11.379,2.0,2.3509114783669215e7,2.3509114783669215e7,2.350911478366921e7,8,10,0.3,1,1.2240814439203871e7,1.2240814439203871e7,1.2240814439203871e7
27,7,5,1,0.298,2.466,10.411,1.0,1.2146132918926075e7,1.2146132918926075e7,1.2146132918926077e7,8,10,0.3,1,1.0306017434453964e7,1.0306017434453964e7,1.0306017434453964e7
28,8,5,1,0.251,1.946,8.873,4.0,1.9875428477337115e7,1.9875428477337115e7,1.9875428477337115e7,8,10,0.3,1,1.9875428477340758e7,1.9875428477340758e7,1.9875428477340758e7
29,10,8,1,0.271,2.019,8.826,2.0,2.3301710843109682e7,2.3301710843109682e7,2.3301710843109686e7,8,10,0.3,1,1.6734246585456848e7,1.6734246585456848e7,1.6734246585456848e7
2,7,7,1,0.299,2.048,8.719,1.0,1.3193476593120072e7,1.3193476593120072e7,1.3193476593120074e7,8,10,0.3,1,1.1036190232973099e7,1.1036190232973099e7,1.1036190232973099e7
30,6,5,1,0.286,2.318,10.212,1.0,3.844174291845358e6,3.844174291845358e6,3.8441742918453575e6,8,10,0.3,1,3.8441742918433696e6,3.8441742918433696e6,3.8441742918433696e6
31,7,6,1,0.337,2.613,11.748,8.142857142857139,2.4245618250837475e7,2.4245618250837475e7,2.4245618250837483e7,8,10,0.3,1,1.517952889421463e7,1.517952889421463e7,1.517952889421463e7
32,9,8,1,0.291,2.048,9.261,1.0,2.353134247650494e7,2.353134247650494e7,2.353134247650494e7,8,10,0.3,1,1.5295806777480854e7,1.5295806777480854e7,1.5295806777480854e7
33,9,6,1,0.342,2.561,11.519,4.0,1.867254704190939e7,1.867254704190939e7,1.8672547041909393e7,8,10,0.3,1,1.4319763566066742e7,1.4319763566066742e7,1.4319763566066742e7
34,10,8,1,0.288,1.973,8.939,2.2857142857142847,2.587914722849869e7,2.587914722849869e7,2.5879147228498697e7,8,10,0.3,1,2.0106328707753558e7,2.0106328707753558e7,2.0106328707753558e7
35,6,5,1,0.265,2.041,9.301,7.0,1.975712988846603e7,1.975712988846603e7,1.9757129888466034e7,8,10,0.3,1,1.7576597335494995e7,1.7576597335494995e7,1.7576597335494995e7
36,7,6,1,0.276,2.045,9.17,2.0,2.32971874672997e7,2.32971874672997e7,2.3297187467299704e7,8,10,0.3,1,1.703372885581007e7,1.703372885581007e7,1.703372885581007e7
37,5,4,1,0.282,2.104,9.912,2.0,1.1430772174914818e7,1.1430772174914818e7,1.1430772174914818e7,8,10,0.3,1,9.487931728557587e6,9.487931728557587e6,9.487931728557587e6
38,8,6,1,0.276,2.145,9.527,7.0,1.9730490377809767e7,1.9730490377809767e7,1.9730490377809767e7,8,10,0.3,1,1.1902335135349274e7,1.1902335135349274e7,1.1902335135349274e7
39,8,6,1,0.272,2.079,9.241,2.0,2.006393728385125e7,2.006393728385125e7,2.006393728385125e7,8,10,0.3,1,1.2798502281200085e7,1.2798502281200085e7,1.2798502281200085e7
3,8,6,1,0.354,2.727,11.97,1.0,3.244470158711022e7,3.244470158711022e7,3.244470158711022e7,8,10,0.3,1,1.9099878283666484e7,1.9099878283666484e7,1.9099878283666484e7
40,6,4,1,0.33,2.657,11.988,5.000000000600011,5.794327448873524e6,5.794327448873524e6,5.794327448873523e6,8,10,0.3,1,5.794327448875427e6,5.794327448875427e6,5.794327448875427e6
41,7,6,1,0.354,2.855,12.716,2.5,1.455688768209957e7,1.455688768209957e7,1.455688768209957e7,8,10,0.3,1,1.1992795358402267e7,1.1992795358402267e7,1.1992795358402267e7
42,8,7,1,0.286,2.306,9.86,3.5714285714285765,2.6326619247359727e7,2.6326619247359727e7,2.6326619247359734e7,8,10,0.3,1,1.7190799634425152e7,1.7190799634425152e7,1.7190799634425152e7
43,7,5,1,0.321,2.376,10.949,2.0,1.2122736638734225e7,1.2122736638734225e7,1.2122736638734225e7,8,10,0.3,1,1.1395473275156915e7,1.1395473275156915e7,1.1395473275156915e7
44,7,6,1,0.294,2.337,10.253,10.0,1.815784057924033e7,1.815784057924033e7,1.8157840579240333e7,8,10,0.3,1,1.4980858363364814e7,1.4980858363364814e7,1.4980858363364814e7
45,6,4,1,0.259,2.06,9.21,1.0,6.136981618229923e6,6.136981618229923e6,6.136981618229923e6,8,10,0.3,1,5.944072601104027e6,5.944072601104027e6,5.944072601104027e6
46,10,10,1,0.34,2.436,10.807,1.2000000000000028,4.695695571718639e7,4.695695571718639e7,4.69569557171864e7,8,10,0.3,1,2.767473624189186e7,2.767473624189186e7,2.767473624189186e7
47,5,3,1,0.243,1.966,8.985,6.0,2.6814729306445387e6,2.6814729306445387e6,2.6814729306445387e6,8,10,0.3,1,2.681472930641772e6,2.681472930641772e6,2.681472930641772e6
48,6,3,1,0.241,1.964,8.818,1.0,3.130911785576133e6,3.130911785576133e6,3.130911785576133e6,8,10,0.3,1,3.130911785575969e6,3.130911785575969e6,3.130911785575969e6
49,7,7,1,0.318,2.444,11.13,4.0,1.9889356000862524e7,1.9889356000862524e7,1.9889356000862516e7,8,10,0.3,1,1.403626374120903e7,1.403626374120903e7,1.403626374120903e7
4,8,7,1,0.314,2.521,10.556,5.5,1.6174393460730474e7,1.6174393460730474e7,1.6174393460730474e7,8,10,0.3,1,1.2528021620119598e7,1.2528021620119598e7,1.2528021620119598e7
50,6,4,1,0.242,1.951,8.907,3.0,4.241959907930149e6,4.241959907930149e6,4.24195990793015e6,8,10,0.3,1,4.241959907930155e6,4.241959907930155e6,4.241959907930155e6
5,9,8,1,0.34,2.632,11.523,1.0000000002000036,1.859795008746959e7,1.859795008746959e7,1.8597950087469593e7,8,10,0.3,1,1.524561859431076e7,1.524561859431076e7,1.524561859431076e7
6,6,5,1,0.246,1.957,8.819,1.0,1.1623914605085742e7,1.1623914605085742e7,1.1623914605085742e7,8,10,0.3,1,8.8970030920372e6,8.578490886621475e6,8.578490886621475e6
7,8,7,1,0.26,1.964,8.878,1.0,1.4371099777288958e7,1.4371099777288958e7,1.437109977728896e7,8,10,0.3,1,1.0835876304859275e7,1.0835876304859275e7,1.0835876304859275e7
8,4,3,1,0.236,1.943,8.934,3.0,1.4876448829142839e7,1.4876448829142839e7,1.4876448829142837e7,8,10,0.3,1,1.4876448829145312e7,1.4876448829145312e7,1.4876448829145312e7
9,8,6,1,0.264,1.988,8.988,2.1666666666666643,2.379387005344427e7,2.379387005344427e7,2.3793870053444266e7,8,10,0.3,1,1.7252594703473218e7,1.7252594703473218e7,1.7252594703473218e7
10,12,11,1,0.443,2.412,10.755,2.0,2.9284626425450787e7,2.9284626425450787e7,2.928462642545079e7,8,15,0.1,1,8.38468001486969e6,8.38468001486969e6,8.38468001486969e6
11,13,12,1,0.452,2.425,10.67,1.8333333333333357,3.144010521002673e7,3.144010521002673e7,3.1440105210026734e7,8,15,0.1,1,9.271079521011353e6,9.271079521011353e6,9.271079521011353e6
12,10,9,1,0.361,1.992,9.137,2.0,2.4049352524958894e7,2.4049352524958894e7,2.4049352524958897e7,8,15,0.1,1,8.893408179582328e6,8.893408179582328e6,8.893408179582328e6
13,13,12,1,0.47,2.308,10.21,0.4285714287142923,2.816565516468624e7,2.816565516468624e7,2.816565516468624e7,8,15,0.1,1,1.0335265321411133e7,1.0335265321411133e7,1.0335265321411133e7
