instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
28,26806,33,1,3600.002,3600.039,11.617,9.0,1.1692232964863595e7,4.167729410887095e6,1.16922329648636e7,8,10,0.1,5,3.8203701611824036e6,3.820168713551798e6,3.1652930293784756e6
29,26729,37,1,3600.152,3600.042,16.499,8.5,1.6291950400882011e7,6.369869520035129e6,1.6291950400882017e7,8,10,0.1,5,4.89992490055717e6,4.778829178085327e6,3.5945984394226074e6
2,28546,29,1,3600.002,3600.044,9.134,10.875,1.7904040800750125e7,6.151834746467693e6,1.7904040800750125e7,8,10,0.1,5,6.371235417843506e6,6.370502021034241e6,5.382912465669632e6
30,24788,33,1,3600.16,3600.025,13.203,14.0,2.8962286739336967e7,9.125683296117019e6,2.8962286739336967e7,8,10,0.1,5,7.670683488293784e6,7.670267009698868e6,6.218135674198151e6
31,22102,34,1,3600.035,3600.044,11.554,10.714285714285715,2.0150746331443366e7,6.941152711830198e6,2.015074633144337e7,8,10,0.1,5,5.933551530780684e6,5.933160034927368e6,4.480145118438721e6
32,27883,36,1,3600.079,3600.047,9.589,11.8,2.537726490925411e7,8.199231567765653e6,2.5377264909254104e7,8,10,0.1,5,6.116783503016975e6,6.11650423097229e6,5.30455712020874e6
33,28454,37,1,3600.155,3600.046,9.122,9.666666666666666,1.982014989500444e7,7.230403806830336e6,1.982014989500444e7,8,10,0.1,5,5.609877272703115e6,5.609318140380859e6,4.613272387807846e6
34,29049,42,1,3600.17,3600.041,8.968,11.333333333333334,2.0053990393633433e7,7.640226130523466e6,2.0053990393633436e7,8,10,0.1,5,6.791025038932401e6,6.7906382616069615e6,4.707462564923371e6
35,26804,38,1,3600.099,3600.064,10.132,10.85714285832858,3.1174538486972056e7,1.0035452988540743e7,3.1174538486972056e7,8,10,0.1,5,8.429453303578006e6,8.42906098563385e6,6.525386105009079e6
36,25926,35,1,3600.004,3600.058,10.092,12.000000001300002,2.3420442520834185e7,7.927041326173749e6,2.342044252083419e7,8,10,0.1,5,5.765136661121446e6,5.76499783174324e6,4.977778393720627e6
37,21735,39,1,3600.167,3600.026,19.054,12.166666667983336,1.929400893631032e7,7.367042702670367e6,1.929400893631032e7,8,10,0.1,5,5.613011275323657e6,5.612716989124298e6,4.619962121168137e6
38,28188,35,1,3600.105,3600.028,9.449,9.0,2.02859901099671e7,7.29830263429701e6,2.02859901099671e7,8,10,0.1,5,5.937582532818337e6,5.937272100889206e6,4.949829817378998e6
39,26785,38,1,3600.113,3600.024,9.634,11.0,2.6414382787855174e7,8.964583810511483e6,2.6414382787855178e7,8,10,0.1,5,7.171683263102846e6,7.171192370191574e6,7.055870670185089e6
3,27927,37,1,3600.002,3600.033,9.108,11.833333333333337,2.7913118833928503e7,8.42475418174493e6,2.7913118833928503e7,8,10,0.1,5,7.292768109465383e6,7.292563061094284e6,6.162763399831772e6
40,24360,45,1,3600.128,3600.035,10.429,8.833333333333334,1.4649824807516862e7,6.734505770719512e6,1.4767964555273496e7,8,10,0.1,5,6.143762969034764e6,6.14326688334465e6,4.78583490060997e6
41,27756,47,1,3600.192,3600.077,10.021,8.166666666666666,1.843415752589556e7,6.898353152244463e6,1.8434157525895562e7,8,10,0.1,5,6.303445428083705e6,6.303213148862839e6,4.0462570849399567e6
42,25837,34,1,3600.066,3600.046,9.526,10.8,1.693125770379842e7,6.032487816693547e6,1.693125770379842e7,8,10,0.1,5,5.60895877645491e6,5.608241524755478e6,4.0749197054100037e6
43,27175,30,1,3600.155,3600.023,9.956,12.833333333333334,1.948207968999831e7,7.32024345856371e6,1.9482079689998318e7,8,10,0.1,5,7.320205492330547e6,7.319646507862091e6,5.408262015422821e6
44,28497,42,1,3600.002,3600.045,9.611,10.5,1.2637856137537807e7,6.613296146339864e6,1.7949809984638497e7,8,10,0.1,5,5.432381334953809e6,4.607589932420731e6,4.312037924543381e6
45,28211,45,1,3600.049,3600.064,9.521,9.000001426061399,1.342039604551135e7,6.490513118203487e6,1.353039604551135e7,8,10,0.1,5,6.490396045511246e6,4.59161410925293e6,4.1274545890102386e6
46,26425,34,1,3600.142,3600.053,9.368,9.857142857142858,1.8199495972921986e7,6.538989644751601e6,1.819949597292199e7,8,10,0.1,5,6.212019174193123e6,6.211692522975922e6,4.731631336080551e6
47,27399,37,1,3600.052,3600.034,15.558,4.5,8.795972175583523e6,3.824502236261671e6,8.795972175583525e6,8,10,0.1,5,4.206854613350019e6,4.206691098714043e6,2.6781898383518825e6
48,29932,35,1,3600.017,3600.077,10.933,11.125,1.527671264461724e7,6.21032328319744e6,1.5400910068100987e7,8,10,0.1,5,7.328077541652055e6,6.336207290252686e6,4.906898013629913e6
49,27063,40,1,3600.161,3600.033,10.708,8.800001466014795,1.3980626695256911e7,5.307588499824648e6,1.3980626695256915e7,8,10,0.1,5,3.7541689996528625e6,3.7540161161081977e6,3.2367393965986115e6
4,29011,33,1,3600.005,3600.041,8.798,12.571428571428571,1.925755682079942e7,6.910284646414164e6,1.9257556820799425e7,8,10,0.1,5,6.230538742976794e6,6.230312994365692e6,4.956773477193832e6
50,28984,44,1,3600.183,3600.04,9.713,9.0,1.9070619826312855e7,7.551686511895616e6,1.9070619826312855e7,8,10,0.1,5,6.911733158525423e6,6.911367158529282e6,4.897991076311111e6
5,28164,43,1,3600.18,3600.043,10.035,8.833333333333332,1.4707715917420337e7,5.836592764480464e6,1.4707715917420339e7,8,10,0.1,5,5.019443367582574e6,4.554773885957718e6,3.464000162044525e6
6,26278,40,1,3600.075,3600.063,9.813,8.285714285714286,1.6295261955884004e7,6.406013443624656e6,1.6295261955884006e7,8,10,0.1,5,6.181167829365153e6,6.180835299537659e6,4.650007088651657e6
7,27622,38,1,3600.136,3600.033,10.829,8.833333334316677,2.042975882008181e7,7.095658541139573e6,2.0429758820081808e7,8,10,0.1,5,5.505313771775294e6,5.504918255527496e6,4.295275756896973e6
8,27262,36,1,3600.138,3600.066,9.102,6.0,1.1177543172627619e7,3.9377650029777875e6,1.1177543172627619e7,8,10,0.1,5,3.3025668552029096e6,3.302409423436164e6,2.668589568621227e6
9,29409,38,1,3600.157,3600.056,8.841,9.0,1.6038561256344954e7,5.999388997344955e6,1.6038561256344955e7,8,10,0.1,5,4.897470241548538e6,4.8971828665885925e6,3.735180688282013e6
10,5,5,1,0.274,2.255,10.101,4.285714285714285,1.2712600716299482e7,1.2712600716299482e7,1.2712600716299482e7,8,10,0.3,1,1.0686124575008392e7,1.0686124575008392e7,1.0686124575008392e7
20,7,6,1,0.287,2.284,10.074,1.0,2.091968868427465e7,2.091968868427465e7,2.091968868427465e7,8,10,0.3,1,1.7734172635026824e7,1.7734172635026824e7,1.7734172635026824e7
30,6,5,1,0.286,2.318,10.212,1.0,3.844174291845358e6,3.844174291845358e6,3.8441742918453575e6,8,10,0.3,1,3.8441742918433696e6,3.8441742918433696e6,3.8441742918433696e6
40,6,4,1,0.33,2.657,11.988,5.000000000600011,5.794327448873524e6,5.794327448873524e6,5.794327448873523e6,8,10,0.3,1,5.794327448875427e6,5.794327448875427e6,5.794327448875427e6
50,6,4,1,0.242,1.951,8.907,3.0,4.241959907930149e6,4.241959907930149e6,4.24195990793015e6,8,10,0.3,1,4.241959907930155e6,4.241959907930155e6,4.241959907930155e6
10,2762,46,1,24.356,15.185,9.124,2.2222222222222214,1.1165186533031514e7,1.1165186533031512e7,1.2712600716299482e7,8,10,0.3,2,1.0686124575008392e7,9.58084560829544e6,9.58084560829544e6
11,18042,50,1,224.481,15.79,10.533,0.5,1.586221554123537e7,1.5862215541235372e7,1.9083803348513022e7,8,10,0.3,2,1.4561189695988573e7,1.0924410211120605e7,1.146610952744484e7
12,8006,45,1,102.763,16.16,9.941,0.8750000000000036,2.2351385625124894e7,2.2351385625124894e7,2.8035736071745865e7,8,10,0.3,2,2.4805991499801375e7,1.7261523398180008e7,1.9641302137636185e7
13,820,40,1,7.192,7.816,9.618,0.29999999999999716,7.279960153585685e6,7.279960153585685e6,7.67692051015732e6,8,10,0.3,2,7.67692051016026e6,7.018430157878876e6,7.279960153587341e6
14,2654,32,1,25.416,8.985,9.892,0.999999999999996,1.1223733565296322e7,1.1223733565296333e7,1.2767793633666055e7,8,10,0.3,2,1.1326609398391724e7,1.0091374524305105e7,1.0091374524305105e7
15,81882,59,1,2496.742,26.117,9.327,3.7142857142857153,2.977728629261856e7,2.977728629261856e7,3.765162740791196e7,8,10,0.3,2,2.550176514272499e7,1.631464021492958e7,2.0059444561841965e7
16,192631,87,1,3600.002,31.788,9.492,3.999803995569096e-6,1.9385940318739723e7,1.9252259612515133e7,2.1123909535958488e7,8,10,0.3,2,1.2166683570293427e7,9.628375857494354e6,1.216668494545104e7
17,6916,33,1,83.291,8.568,9.373,0.25,2.0918712585575968e7,2.0918712585575964e7,2.540977315074318e7,8,10,0.3,2,2.099570219526404e7,1.5666606920433044e7,1.5995843798660278e7
18,2,1,1,0.258,2.082,9.444,26.0,1254.925843577975,1254.9258435601369,1254.9258435779752,8,10,0.3,2,1254.925845976919,1254.9258460998535,1254.9258460998535
19,1116,40,1,10.422,7.595,9.329,0.37499999999999734,1.4477196559512855e7,1.447719655951279e7,1.6713230995741425e7,8,10,0.3,2,1.3653394398794174e7,9.12526710423851e6,9.27751253524971e6
1,59103,211,1,3600.04,1062.355,8.986,0.44444444444444314,2.71187644420556e7,2.419072774445023e7,2.8137249591677334e7,8,10,0.3,2,1.8659679449365616e7,1.4287326207490921e7,1.713206106334114e7
20,9572,58,1,108.658,16.539,9.599,0.25,1.8275134839798205e7,1.8275134839798205e7,2.091968868427465e7,8,10,0.3,2,1.7734172635026824e7,1.1500202748498917e7,1.2195206427864075e7
21,2624,35,1,28.274,7.278,10.835,0.4285714285714306,1.1386585129594436e7,1.1386585129594438e7,1.2752794483976116e7,8,10,0.3,2,1.2752794483971255e7,8.999212801704407e6,7.366569874490738e6
22,14278,44,1,182.032,9.836,9.29,0.3749999999999929,1.7742910713016942e7,1.7742910713016942e7,2.102304181051816e7,8,10,0.3,2,1.883583811629784e7,1.5960743276931763e7,1.6345445923847198e7
23,237854,47,1,3600.001,11.357,9.467,2.0,1.7843816421480477e7,1.7843816421480477e7,1.895108285161556e7,8,10,0.3,2,1.5690398109142303e7,1.5198351686027527e7,1.519835168602562e7
24,88,19,1,0.874,3.692,9.999,1.0,7.7679468697553435e6,7.7679468697553435e6,7.767946869755344e6,8,10,0.3,2,7.767946870536812e6,7.767946869758606e6,7.767946869758606e6
25,20,9,1,0.503,3.136,12.169,4.0,2.813610508629837e6,2.813610508629837e6,2.813610508629837e6,8,10,0.3,2,2.8136105086298436e6,2.81361050863266e6,2.81361050863266e6
26,107930,92,1,2928.989,53.077,9.467,0.14285714285714235,1.9809928463589035e7,1.9809928078950178e7,2.350911478366921e7,8,10,0.3,2,1.2240814439203871e7,1.1627198795469284e7,1.1416940631959915e7
27,4268,51,1,38.295,11.328,9.73,0.11111111111111072,1.1900784187525239e7,1.1900784187525239e7,1.2146132918926077e7,8,10,0.3,2,1.0306017434453964e7,9.712739939403534e6,7.771439574064255e6
28,7202,42,1,84.426,8.413,9.466,0.3333333333333357,1.8248525124056377e7,1.824852512405638e7,1.9875428477337115e7,8,10,0.3,2,1.9875428477340758e7,1.2714462440153122e7,1.8248519010450363e7
29,59131,113,1,3600.076,175.019,9.545,1.2000000000000028,2.2053595463827774e7,1.934935389376466e7,2.3301710843109686e7,8,10,0.3,2,1.6734246585456848e7,1.2371541588964136e7,1.4506061638438962e7
2,9088,64,1,99.896,25.938,9.99,0.11111234353672828,1.1824480740352277e7,1.1824480493332991e7,1.3193476593120074e7,8,10,0.3,2,1.1036190232973099e7,1.0787315915216446e7,1.0704351037599564e7
30,256,20,1,2.033,3.712,10.418,0.1428571428571459,3.844174291845357e6,3.844174291845357e6,3.8441742918453575e6,8,10,0.3,2,3.8441742918433696e6,3.8441742918434143e6,3.8441742918434143e6
31,23510,65,1,327.394,22.821,9.761,0.11111111111111072,2.079969370896031e7,2.0799693708960313e7,2.4245618250837483e7,8,10,0.3,2,1.517952889421463e7,1.188066488522911e7,1.299505021868515e7
32,11414,38,1,133.135,11.409,10.993,0.5714285715857272,1.8825323810443833e7,1.882532381044383e7,2.353134247650494e7,8,10,0.3,2,1.5295806777480854e7,1.4445143571256638e7,1.5419651154493332e7
33,172821,76,1,3600.002,37.895,9.552,2.5201102253902263e-6,1.5694395810512811e7,1.5579904804839507e7,1.8672547041909393e7,8,10,0.3,2,1.4319763566066742e7,1.242201091254425e7,1.2868960709342957e7
34,30394,60,1,473.109,18.921,10.437,1.999999339722308,2.2309833568983734e7,2.230983356898374e7,2.5879147228498697e7,8,10,0.3,2,2.0106328707753558e7,1.5751654938167572e7,1.921437197543335e7
35,3416,44,1,32.619,13.242,9.447,0.9999999999980673,1.7925524464714956e7,1.7925524464714956e7,1.9757129888466034e7,8,10,0.3,2,1.7576597335494995e7,1.6268319724746704e7,1.6268319724746704e7
36,12596,72,1,140.379,19.346,10.422,2.0,2.1495376437421896e7,2.1495376437421896e7,2.3297187467299704e7,8,10,0.3,2,1.703372885581007e7,1.1267113920583725e7,1.377516348789215e7
37,2342,38,1,21.596,9.506,9.641,1.375,1.0287952349368157e7,1.0287952349368159e7,1.1430772174914818e7,8,10,0.3,2,9.487931728557587e6,7.868199031705856e6,7.660833688245773e6
38,3724,50,1,41.902,13.734,9.924,2.249927291586573e-6,1.7184797097483702e7,1.7184797097483702e7,1.9730490377809767e7,8,10,0.3,2,1.1902335135349274e7,9.805364569702148e6,1.1266908045984268e7
39,196256,54,1,3600.001,14.585,9.577,0.2222222222222232,1.6968009217078175e7,1.6967887788912643e7,2.006393728385125e7,8,10,0.3,2,1.2798502281200085e7,1.1229966801332474e7,1.0454405932264328e7
3,98000,100,1,2156.145,109.553,9.239,0.11111111111111427,2.7792410745231263e7,2.7792410745231263e7,3.244470158711022e7,8,10,0.3,2,1.9099878283666484e7,1.5472876076057434e7,1.7324795415447235e7
40,368,34,1,3.028,4.619,9.391,1.0,5.794327448873522e6,5.794327448873523e6,5.794327448873523e6,8,10,0.3,2,5.794327448875427e6,5.08367806805943e6,4.903595357013702e6
41,253678,53,1,3600.002,19.745,9.12,2.666536007112086e-6,1.3018433356223118e7,1.3018433356223118e7,1.455688768209957e7,8,10,0.3,2,1.1992795358402267e7,8.644699814889908e6,8.28698581770134e6
42,69297,93,1,3600.086,64.107,8.935,0.375,2.4523522276124638e7,2.2359852092297025e7,2.6326619247359734e7,8,10,0.3,2,1.7190799634425152e7,1.5217795878139496e7,1.505720035270691e7
43,1770,38,1,16.266,7.336,9.58,0.25,1.0789440847685212e7,1.0789440847685212e7,1.2122736638734225e7,8,10,0.3,2,1.1395473275156915e7,8.407368923244864e6,9.43290596557878e6
44,7655,67,1,101.699,25.335,10.794,0.9999999999999971,1.656935674232505e7,1.6569356742325053e7,1.8157840579240333e7,8,10,0.3,2,1.4980858363364814e7,1.0474009894695282e7,1.2486854837291718e7
45,1414,39,1,13.04,7.662,9.793,3.999604691218296e-6,6.021236207953749e6,6.021236207953749e6,6.136981618229923e6,8,10,0.3,2,5.944072601104027e6,4.534981756484985e6,5.731882407096863e6
46,56722,102,1,3600.002,94.69,9.564,0.20000000000000284,4.354871712087044e7,3.669795009903801e7,4.69569557171864e7,8,10,0.3,2,2.767473624189186e7,2.090814967337799e7,2.228232080419159e7
47,30,10,1,0.579,3.858,13.353,4.0,2.6814729306445387e6,2.6814729306445387e6,2.6814729306445387e6,8,10,0.3,2,2.681472930641772e6,2.6814729306430817e6,2.6814729306430817e6
48,18,7,1,0.404,2.418,9.632,5.0,3.130911785576103e6,3.130911785576133e6,3.130911785576133e6,8,10,0.3,2,3.130911785575969e6,3.130911786201477e6,3.1309117855758667e6
49,34502,66,1,542.349,20.215,11.685,0.14285714285714235,1.7875388771734897e7,1.7875388771734897e7,1.9889356000862516e7,8,10,0.3,2,1.403626374120903e7,1.0387936446870223e7,1.3281161493028468e7
4,56354,66,1,1202.225,19.454,9.173,0.1666666666666643,1.4217301229894122e7,1.4217301229894122e7,1.6174393460730474e7,8,10,0.3,2,1.2528021620119598e7,1.0358637642116547e7,1.0554593005971842e7
50,236,14,1,2.16,3.463,11.235,2.0,4.241959907930149e6,4.24195990793015e6,4.24195990793015e6,8,10,0.3,2,4.241959907930155e6,4.241959907930374e6,4.2419599083545245e6
5,6246,58,1,67.737,16.694,10.426,0.3333333333333499,1.5661807703375835e7,1.566179930729778e7,1.8597950087469593e7,8,10,0.3,2,1.524561859431076e7,1.0244421195802689e7,1.1993806467159271e7
6,2022,30,1,22.201,6.571,11.861,0.14286209207966305,1.0171051913707094e7,1.0171051913707068e7,1.1623914605085742e7,8,10,0.3,2,8.8970030920372e6,7.434672063663604e6,7.638427788292654e6
7,17122,54,1,194.905,20.757,8.971,0.28571428571428825,1.2546474245542472e7,1.2546474245542474e7,1.437109977728896e7,8,10,0.3,2,1.0835876304859275e7,8.540786972499847e6,9.101434985622406e6
8,3154,41,1,31.263,7.661,9.364,0.14285714285714096,1.342848064734704e7,1.3428479710461216e7,1.4876448829142837e7,8,10,0.3,2,1.4876448829145312e7,1.3428480648691177e7,1.3428475676984787e7
9,39972,62,1,605.597,24.765,9.722,0.28571428571428437,1.9729162341919784e7,1.9729162341919784e7,2.3793870053444266e7,8,10,0.3,2,1.7252594703473218e7,1.3575305161180496e7,1.5358500883846283e7
10,36221,121,1,3600.215,3600.076,12.201,6.0000000007,1.2049400188433472e7,1.0059776743250718e7,1.2712600716299482e7,8,10,0.3,3,1.0686124575008392e7,8.350381413021088e6,9.10366525709343e6
11,36503,73,1,3600.13,3600.033,9.105,6.2857142857142865,1.884250507484414e7,1.3384166964749977e7,1.9083803348513022e7,8,10,0.3,3,1.4561189695988573e7,1.0443622123264313e7,1.2950493394083023e7
12,32998,126,1,3600.151,3600.095,11.786,5.875,2.6614648460090622e7,1.950976271015178e7,2.8035736071745865e7,8,10,0.3,3,2.4805991499801375e7,1.693292621617508e7,1.4444728551311493e7
13,49311,116,1,3600.245,1199.155,9.716,0.12500000011250023,7.279960153585684e6,6.618369096042578e6,7.67692051015732e6,8,10,0.3,3,7.67692051016026e6,5.69663515140152e6,5.746605488292694e6
14,37118,110,1,3600.091,3600.068,11.41,2.0,1.2356033950874025e7,1.0297201853039471e7,1.2767793633666055e7,8,10,0.3,3,1.1326609398391724e7,9.171298400608063e6,8.141852692026138e6
15,36710,132,1,3600.028,3600.027,12.443,3.4285714285714275,3.75285908279855e7,2.510236659400685e7,3.765162740791196e7,8,10,0.3,3,2.550176514272499e7,1.5912271040679932e7,2.0402369170986176e7
16,35944,92,1,3600.055,3600.068,14.049,5.285714285714285,2.1123909535958488e7,1.5642683350206956e7,2.1123909535958488e7,8,10,0.3,3,1.2166683570293427e7,1.216578452053134e7,1.0652263481621966e7
17,64544,166,1,3600.102,3600.033,9.2,5.0,2.1431976650166508e7,1.8738030973369952e7,2.540977315074318e7,8,10,0.3,3,2.099570219526404e7,1.394345567395401e7,1.8353042432584763e7
18,2,1,1,0.269,2.19,10.015,26.0,1254.925843577975,1254.9258434288204,1254.9258435779752,8,10,0.3,3,1254.925845976919,1254.9258499145508,1254.9258499145508
19,55640,179,1,3600.012,3600.024,9.328,0.22222222222222143,1.4947940651350448e7,1.318293072461135e7,1.6713230995741425e7,8,10,0.3,3,1.3653394398794174e7,9.125267104239535e6,1.1299933875572488e7
1,33857,112,1,3600.05,3600.051,9.755,6.0,2.800993894797462e7,1.9480408549081594e7,2.8137249591677334e7,8,10,0.3,3,1.8659679449365616e7,1.2799929177387238e7,1.2526137701875687e7
20,42043,156,1,3600.061,3600.042,9.31,5.0,2.0438856073067795e7,1.5751372489728529e7,2.091968868427465e7,8,10,0.3,3,1.7734172635026824e7,9.774061945671082e6,1.232543079047966e7
21,56551,188,1,3600.146,2414.13,9.305,0.666668332501688,1.1845116995860377e7,1.0361928113808177e7,1.2752794483976116e7,8,10,0.3,3,1.2752794483971255e7,6.554816261919022e6,6.746035085769653e6
22,37508,109,1,3600.034,3600.08,10.023,3.875,2.0780019177827287e7,1.5798102407982737e7,2.102304181051816e7,8,10,0.3,3,1.883583811629784e7,1.1734329735052109e7,1.3493258308988571e7
23,46964,127,1,3600.046,3600.049,11.178,2.600000000000012,1.8089769900360323e7,1.6490190160328591e7,1.895108285161556e7,8,10,0.3,3,1.5690398109142303e7,1.1633736499202728e7,1.058891304129982e7
24,81526,142,1,3600.001,863.482,10.154,0.44444444444444287,7.517447577546286e6,7.392207734256698e6,7.767946869755344e6,8,10,0.3,3,7.767946870536812e6,6.844228305246353e6,7.392201671962738e6
25,74826,47,1,3600.071,35.982,13.376,0.875,2.813610508629837e6,2.8136104247497763e6,2.813610508629837e6,8,10,0.3,3,2.8136105086298436e6,2.8136105086299344e6,2.813610508527223e6
26,27602,94,1,3600.089,3600.124,16.118,4.875000000587501,2.338978936242342e7,1.6587901558378655e7,2.350911478366921e7,8,10,0.3,3,1.2240814439203871e7,9.504353161359787e6,9.011019433815002e6
27,41381,101,1,3600.112,3600.034,11.724,5.0,1.2146132918926073e7,1.0919452404303845e7,1.2146132918926077e7,8,10,0.3,3,1.0306017434453964e7,8.743700207813263e6,8.630944675382614e6
28,40471,150,1,3600.163,3600.027,9.574,2.666666666666668,1.9294391320627958e7,1.662152005822019e7,1.9875428477337115e7,8,10,0.3,3,1.9875428477340758e7,1.1164905471143723e7,1.1107205524202347e7
29,33008,107,1,3600.001,3600.024,9.472,7.7499999999999964,1.8523493343845397e7,1.5605072548821535e7,2.3301710843109686e7,8,10,0.3,3,1.6734246585456848e7,9.525166850047642e6,1.1728259392041763e7
2,34867,70,1,3600.002,3600.058,9.943,3.000000000400007,1.294455893605252e7,9.83313937407963e6,1.3193476593120074e7,8,10,0.3,3,1.1036190232973099e7,7.035754926715851e6,8.591136805194855e6
30,196984,49,1,3600.001,24.163,9.086,2.6665360337574384e-6,3.5881677217613524e6,3.5881677217613533e6,3.8441742918453575e6,8,10,0.3,3,3.8441742918433696e6,3.46275799193573e6,3.588167722120285e6
31,37559,106,1,3600.15,3600.041,9.015,4.000000000000002,2.412255015196989e7,1.7723322442242168e7,2.4245618250837483e7,8,10,0.3,3,1.517952889421463e7,1.1892373263309479e7,1.1908305285774231e7
32,38750,120,1,3600.074,3600.139,9.064,0.5000000001500027,2.328367281718933e7,1.684410841575598e7,2.353134247650494e7,8,10,0.3,3,1.5295806777480854e7,1.1093587159261703e7,1.0344449501995087e7
33,36691,85,1,3600.073,3600.026,8.975,2.9000000000000057,1.8558000108297005e7,1.3288973513078908e7,1.8672547041909393e7,8,10,0.3,3,1.4319763566066742e7,1.162021036393547e7,1.1115131282970428e7
34,37530,126,1,3600.065,3600.026,8.948,8.444444444444441,2.575167174065887e7,1.950540295851673e7,2.5879147228498697e7,8,10,0.3,3,2.0106328707753558e7,1.3240190555171967e7,1.2225017571884155e7
35,39635,98,1,3600.011,3600.023,8.855,3.0,1.937459713854339e7,1.6224676516152177e7,1.9757129888466034e7,8,10,0.3,3,1.7576597335494995e7,1.4310800686994553e7,1.3448721016904831e7
36,40507,119,1,3600.006,3600.04,8.844,2.0,2.2267577832535144e7,1.8664109999287996e7,2.3297187467299704e7,8,10,0.3,3,1.703372885581007e7,1.165319577334404e7,1.2471110247930527e7
37,55702,139,1,3600.059,3600.042,8.801,1.6666666666666643,1.074507753000285e7,9.373697498366859e6,1.1430772174914818e7,8,10,0.3,3,9.487931728557587e6,6.929892026414871e6,6.365892826877594e6
38,40843,122,1,3600.001,3600.045,8.858,3.777777777777778,1.910155375943043e7,1.5530099138592135e7,1.9730490377809767e7,8,10,0.3,3,1.1902335135349274e7,1.1888619389688492e7,9.84543835228157e6
39,37636,134,1,3600.092,3600.059,8.703,2.8571428575285758,1.982237758028135e7,1.5110257085724153e7,2.006393728385125e7,8,10,0.3,3,1.2798502281200085e7,1.2763346981115341e7,1.018607629397583e7
3,32182,118,1,3600.149,3600.049,9.452,6.0,3.2444701587110218e7,2.375233769663966e7,3.244470158711022e7,8,10,0.3,3,1.9099878283666484e7,1.4004573710777283e7,1.6286759273284912e7
40,48127,102,1,3600.061,580.851,8.752,2.0,5.682943363912519e6,5.571535971154111e6,5.794327448873523e6,8,10,0.3,3,5.794327448875427e6,4.9348602253729515e6,5.09000365381787e6
41,42528,78,1,3600.145,3600.017,8.736,6.0,1.420186111652826e7,1.1125000462643635e7,1.455688768209957e7,8,10,0.3,3,1.1992795358402267e7,6.9082518064136505e6,9.263764533708572e6
42,37597,103,1,3600.001,3600.033,8.73,5.777777777777779,2.6326619247359727e7,1.8633522967711292e7,2.6326619247359734e7,8,10,0.3,3,1.7190799634425152e7,1.7189765850643158e7,1.1061671672597885e7
43,47377,108,1,3600.142,3600.04,9.584,1.8888888888888862,1.1031858028751098e7,9.81978671444386e6,1.2122736638734225e7,8,10,0.3,3,1.1395473275156915e7,8.488233919757634e6,7.093803361458784e6
44,33712,146,1,3600.008,3600.054,13.926,1.4000000000000017,1.7930913278106246e7,1.4980864961014068e7,1.8157840579240333e7,8,10,0.3,3,1.4980858363364814e7,1.0813845988161087e7,1.0165032679517746e7
45,79761,77,1,3600.038,220.878,9.243,4.11082491069692e-6,5.558255694511382e6,5.326765295196889e6,6.136981618229923e6,8,10,0.3,3,5.944072601104027e6,4.864927349840164e6,4.904846987632751e6
46,36609,116,1,3600.012,3600.019,10.384,6.499999999999993,4.682542660183707e7,3.0384308465609357e7,4.69569557171864e7,8,10,0.3,3,2.767473624189186e7,1.802489763805771e7,1.9033657013101578e7
47,88050,31,1,1545.047,11.28,8.938,1.0,2.6814729306445387e6,2.6814729306445387e6,2.6814729306445387e6,8,10,0.3,3,2.681472930641772e6,2.681472930639267e6,2.5616554214553833e6
48,25974,66,1,276.508,57.769,8.985,0.20000000000000284,3.005710281722946e6,3.0057094862101646e6,3.130911785576133e6,8,10,0.3,3,3.130911785575969e6,3.005710281721115e6,3.0057103192329407e6
49,35502,106,1,3600.059,3600.043,9.135,4.285714285714292,1.9763483049042042e7,1.523205927482031e7,1.9889356000862516e7,8,10,0.3,3,1.403626374120903e7,1.0363004244117737e7,9.821806175260518e6
4,32583,93,1,3600.144,3600.05,9.595,6.0,1.6174393460730473e7,1.1951344866281798e7,1.6174393460730474e7,8,10,0.3,3,1.2528021620119598e7,8.450914338737473e6,9.933133160685996e6
50,97651,64,1,3600.075,63.322,8.88,0.7000000000000011,4.1273765549477963e6,4.1273765549477967e6,4.24195990793015e6,8,10,0.3,3,4.241959907930155e6,4.015285521800963e6,3.6696516798633644e6
5,34735,88,1,3600.193,3600.035,10.784,4.000000000000014,1.798623144722926e7,1.3581760025856646e7,1.8597950087469593e7,8,10,0.3,3,1.524561859431076e7,1.3464935993564606e7,9.672953272726059e6
6,44489,109,1,3600.054,3600.05,12.128,0.9999999999999942,1.0282810582274687e7,9.276982938228944e6,1.1623914605085742e7,8,10,0.3,3,8.8970030920372e6,7.268055220704336e6,8.019697916843581e6
7,37766,107,1,3600.112,3600.037,9.143,3.000000000400007,1.4257060310436469e7,1.095000615440164e7,1.437109977728896e7,8,10,0.3,3,1.0835876304859275e7,8.556462058904648e6,8.050571232954025e6
8,43045,155,1,3600.108,3600.048,10.857,0.6666666668333328,1.3823376304289227e7,1.2375292318186129e7,1.4876448829142837e7,8,10,0.3,3,1.4876448829145312e7,1.0843232517787933e7,9.3171530107193e6
9,31292,87,1,3600.07,3600.049,12.078,4.285714285714285,2.3435236826243423e7,1.6501292911529373e7,2.3793870053444266e7,8,10,0.3,3,1.7252594703473218e7,1.3336626574508667e7,1.0681973546808243e7
